state,posterior,prior,likelihood
56420000,-389710.3793,-5464.199019,-384246.1803
56440000,-389614.3671,-5460.597346,-384153.7698
56460000,-389622.7593,-5466.562218,-384156.1971
56480000,-389636.1477,-5464.93093,-384171.2167
56500000,-389605.2574,-5459.451935,-384145.8055
56520000,-389641.6163,-5458.17208,-384183.4443
56540000,-389612.555,-5452.871587,-384159.6834
56560000,-389624.1947,-5452.171631,-384172.023
56580000,-389667.2781,-5464.995324,-384202.2827
56600000,-389628.2311,-5457.913309,-384170.3177
56620000,-389601.9742,-5455.096245,-384146.878
56640000,-389604.9606,-5453.043194,-384151.9174
56660000,-389647.7028,-5454.84397,-384192.8588
56680000,-389631.643,-5450.548217,-384181.0948
56700000,-389610.1151,-5459.031396,-384151.0837
56720000,-389641.7461,-5459.533537,-384182.2126
56740000,-389612.7472,-5453.943573,-384158.8036
56760000,-389688.5733,-5457.919044,-384230.6543
56780000,-389688.4922,-5454.56761,-384233.9245
56800000,-389658.7959,-5458.834073,-384199.9618
56820000,-389640.9433,-5449.37867,-384191.5646
56840000,-389631.1023,-5446.338358,-384184.7639
56860000,-389739.6391,-5447.873352,-384291.7657
56880000,-389645.4931,-5450.23809,-384195.255
56900000,-389704.187,-5447.764433,-384256.4225
56920000,-389688.8348,-5447.257539,-384241.5773
56940000,-389678.5573,-5445.508445,-384233.0489
56960000,-389701.2592,-5447.178656,-384254.0805
56980000,-389623.1904,-5454.737116,-384168.4533
57000000,-389624.6219,-5444.145807,-384180.4761
57020000,-389687.4335,-5453.719607,-384233.7139
57040000,-389669.3104,-5440.244528,-384229.0659
57060000,-389649.9874,-5439.533917,-384210.4535
57080000,-389623.7402,-5444.025616,-384179.7146
57100000,-389566.5989,-5441.849329,-384124.7496
57120000,-389611.9588,-5435.834565,-384176.1242
57140000,-389643.4321,-5434.96246,-384208.4696
57160000,-389643.2749,-5430.259896,-384213.015
57180000,-389597.6204,-5438.951666,-384158.6688
57200000,-389630.3391,-5443.95456,-384186.3845
57220000,-389601.6271,-5441.278535,-384160.3486
57240000,-389592.6067,-5438.235593,-384154.3711
57260000,-389616.2347,-5439.208183,-384177.0265
57280000,-389622.847,-5433.690836,-384189.1561
57300000,-389610.5641,-5430.630427,-384179.9337
57320000,-389615.7845,-5438.53895,-384177.2455
57340000,-389595.5349,-5433.567487,-384161.9674
57360000,-389595.853,-5435.822007,-384160.031
57380000,-389554.9054,-5430.988869,-384123.9165
57400000,-389622.5621,-5434.375155,-384188.187
57420000,-389655.4957,-5429.155585,-384226.3401
57440000,-389588.893,-5427.11712,-384161.7759
57460000,-389583.0167,-5428.864783,-384154.1519
57480000,-389622.3364,-5428.076477,-384194.2599
57500000,-389620.419,-5426.888374,-384193.5306
57520000,-389620.7031,-5427.963496,-384192.7396
57540000,-389614.2846,-5421.122342,-384193.1623
57560000,-389643.7007,-5423.214229,-384220.4864
57580000,-389659.3492,-5425.334264,-384234.0149
57600000,-389644.9631,-5429.199893,-384215.7632
57620000,-389618.8592,-5434.744881,-384184.1143
57640000,-389597.3471,-5432.252299,-384165.0948
57660000,-389555.8345,-5437.592004,-384118.2425
57680000,-389596.9366,-5439.201756,-384157.7348
57700000,-389653.2543,-5430.964885,-384222.2894
57720000,-389614.4499,-5437.714515,-384176.7354
57740000,-389616.4185,-5432.757107,-384183.6614
57760000,-389629.1237,-5439.82231,-384189.3014
57780000,-389594.7189,-5438.006804,-384156.7121
57800000,-389638.5056,-5449.284764,-384189.2208
57820000,-389619.3309,-5454.970324,-384164.3606
57840000,-389673.4621,-5452.808367,-384220.6537
57860000,-389633.7751,-5459.280778,-384174.4943
57880000,-389624.1404,-5463.82099,-384160.3194
57900000,-389608.1339,-5456.887506,-384151.2464
57920000,-389603.8991,-5457.319436,-384146.5797
57940000,-389649.9292,-5460.611102,-384189.3181
57960000,-389612.225,-5465.03591,-384147.1891
57980000,-389624.134,-5469.674287,-384154.4597
58000000,-389651.1695,-5467.177828,-384183.9916
58020000,-389682.6143,-5468.235163,-384214.3791
58040000,-389662.4075,-5466.374885,-384196.0327
58060000,-389682.657,-5466.814613,-384215.8424
58080000,-389652.5712,-5459.573964,-384192.9972
58100000,-389612.8961,-5455.384409,-384157.5117
58120000,-389645.8141,-5458.499836,-384187.3143
58140000,-389664.7866,-5454.005295,-384210.7813
58160000,-389616.0386,-5450.932498,-384165.1061
58180000,-389600.4645,-5450.587794,-384149.8767
58200000,-389603.8038,-5449.26811,-384154.5357
58220000,-389637.6271,-5448.543645,-384189.0834
58240000,-389613.7623,-5453.211464,-384160.5509
58260000,-389659.1087,-5451.455737,-384207.653
58280000,-389605.4962,-5457.745901,-384147.7503
58300000,-389632.4249,-5458.342861,-384174.082
58320000,-389612.6775,-5460.129673,-384152.5478
58340000,-389601.0362,-5457.346005,-384143.6902
58360000,-389624.4254,-5458.380901,-384166.0445
58380000,-389603.324,-5468.189078,-384135.1349
58400000,-389615.1151,-5460.380301,-384154.7348
58420000,-389574.6539,-5448.971342,-384125.6826
58440000,-389593.249,-5459.37821,-384133.8708
58460000,-389563.1705,-5457.575033,-384105.5955
58480000,-389553.8989,-5466.628113,-384087.2708
58500000,-389601.8477,-5459.976968,-384141.8708
58520000,-389574.2851,-5452.558045,-384121.7271
58540000,-389624.2237,-5456.172412,-384168.0513
58560000,-389597.3795,-5459.455986,-384137.9235
58580000,-389616.9422,-5456.367942,-384160.5743
58600000,-389583.7884,-5458.411648,-384125.3767
58620000,-389608.9661,-5462.129204,-384146.8369
58640000,-389641.0482,-5460.750201,-384180.298
58660000,-389601.6922,-5468.166197,-384133.526
58680000,-389576.0366,-5466.643087,-384109.3935
58700000,-389583.0354,-5468.718943,-384114.3165
58720000,-389559.1265,-5467.679836,-384091.4467
58740000,-389596.7843,-5465.87665,-384130.9076
58760000,-389606.4992,-5467.795036,-384138.7042
58780000,-389574.309,-5462.60937,-384111.6996
58800000,-389593.1405,-5460.160809,-384132.9796
58820000,-389598.0556,-5463.402174,-384134.6534
58840000,-389626.9874,-5460.418188,-384166.5692
58860000,-389600.645,-5464.374963,-384136.27
58880000,-389639.9139,-5461.16335,-384178.7506
58900000,-389679.4946,-5457.168059,-384222.3266
58920000,-389700.0477,-5454.724218,-384245.3234
58940000,-389668.8034,-5457.37615,-384211.4273
58960000,-389625.693,-5456.460962,-384169.2321
58980000,-389666.52,-5454.229164,-384212.2908
59000000,-389651.1893,-5451.482615,-384199.7067
59020000,-389660.6721,-5448.027375,-384212.6447
59040000,-389691.7045,-5439.518352,-384252.1862
59060000,-389662.7434,-5444.741108,-384218.0023
59080000,-389634.8283,-5449.760867,-384185.0674
59100000,-389571.9618,-5445.626464,-384126.3353
59120000,-389634.1712,-5452.271102,-384181.9001
59140000,-389649.8855,-5446.576627,-384203.3089
59160000,-389640.6711,-5438.291611,-384202.3795
59180000,-389606.5841,-5443.623007,-384162.9611
59200000,-389610.7445,-5435.732773,-384175.0117
59220000,-389620.0608,-5438.735841,-384181.3249
59240000,-389605.279,-5440.386573,-384164.8925
59260000,-389647.0541,-5439.339914,-384207.7142
59280000,-389584.1247,-5438.537685,-384145.587
59300000,-389626.992,-5445.420121,-384181.5718
59320000,-389598.7758,-5438.489428,-384160.2864
59340000,-389614.6639,-5439.363394,-384175.3006
59360000,-389600.8746,-5439.481497,-384161.3931
59380000,-389596.8533,-5432.435775,-384164.4175
59400000,-389608.6649,-5435.778085,-384172.8868
59420000,-389583.3532,-5441.598396,-384141.7549
59440000,-389571.9291,-5439.706629,-384132.2225
59460000,-389583.9621,-5444.156985,-384139.8051
59480000,-389573.5824,-5443.87626,-384129.7061
59500000,-389595.5618,-5439.968451,-384155.5933
59520000,-389604.082,-5447.076136,-384157.0059
59540000,-389597.0267,-5443.96125,-384153.0654
59560000,-389594.0803,-5441.27055,-384152.8097
59580000,-389566.8718,-5437.341249,-384129.5306
59600000,-389565.3235,-5443.223963,-384122.0995
59620000,-389581.8117,-5436.482625,-384145.3291
59640000,-389596.453,-5446.621807,-384149.8312
59660000,-389621.0369,-5449.500179,-384171.5368
59680000,-389648.6464,-5448.350343,-384200.2961
59700000,-389653.8661,-5446.653958,-384207.2121
59720000,-389688.1019,-5453.066132,-384235.0358
59740000,-389629.5693,-5447.522042,-384182.0472
59760000,-389646.5838,-5442.349196,-384204.2346
59780000,-389677.6736,-5449.651073,-384228.0225
59800000,-389630.7352,-5442.898086,-384187.8372
59820000,-389602.1168,-5442.676726,-384159.44
59840000,-389586.9327,-5444.415739,-384142.517
59860000,-389613.4581,-5444.934529,-384168.5235
59880000,-389614.3285,-5452.27453,-384162.0539
59900000,-389634.8917,-5454.068352,-384180.8234
59920000,-389670.2185,-5466.327418,-384203.891
59940000,-389639.7919,-5461.766219,-384178.0257
59960000,-389649.8339,-5462.872923,-384186.961
59980000,-389638.6607,-5463.430017,-384175.2307
60000000,-389650.1434,-5465.074644,-384185.0688
