"","TC.num","T.confusum","T.freemani","T.madens","Location"
"1858","TC015045",0.087719298,0.103274559,0.159763314,"Autosome"
"1859","TC015779",0.087719298,0.092307692,0.128865979,"Autosome"
"1860","TC016090",0.087719298,0.119402985,0.106086957,"Autosome"
"1861","TC001270",0.087878788,0.03649635,0.056891026,"Autosome"
"1862","TC007041",0.088,0.025396825,0.1171875,"Autosome"
"1863","TC011852",0.088,0.086345382,0.057017544,"Autosome"
"1864","TC000100",0.088028169,0.028312571,0.07208589,"Autosome"
"1865","TC001263",0.088028169,0.06873823,0.120805369,"Autosome"
"1866","TC000784",0.088050315,0.102446483,0.159574468,"Autosome"
"1867","TC009970",0.088050315,0.038499506,0.049040512,"Autosome"
"1868","TC014507",0.088068182,0.034825871,0.0625,"Autosome"
"1869","TC009728",0.088082902,0.064102564,0.060702875,"Autosome"
"1870","TC011188",0.088082902,0.018181818,0.052272727,"Autosome"
"1871","TC000564",0.088145897,0.046153846,0.086805556,"Autosome"
"1872","TC012002",0.08815427,0.029590949,0.05734767,"Autosome"
"1873","TC003109",0.088161209,0.08411215,0.097323601,"Autosome"
"1874","TC003355",0.088195387,0.040364583,0.076923077,"Autosome"
"1875","TC003297",0.088235294,0.067901235,0.030927835,"Autosome"
"1876","TC004008",0.088235294,0.137142857,0.035502959,"Autosome"
"1877","TC006480",0.088235294,0.043165468,0.057142857,"Autosome"
"1878","TC009239",0.088235294,0.053050398,0.046332046,"Autosome"
"1879","TC015480",0.088235294,0.076086957,0.154166667,"Autosome"
"1880","TC003943",0.088353414,0.036144578,0.036144578,"Autosome"
"1881","TC011640",0.088353414,0.029661017,0.077720207,"Autosome"
"1882","TC001883",0.088372093,0.004608295,0.053140097,"Autosome"
"1883","TC000265",0.088378567,0.036264112,0.053985507,"Autosome"
"1884","TC001211",0.08839779,0.021568628,0.055226825,"Autosome"
"1885","TC010638",0.088435374,0.097902098,0.131498471,"Autosome"
"1886","TC014699",0.088435374,0.057291667,0.125874126,"Autosome"
"1887","TC011248",0.088452089,0.043095005,0.07184241,"Autosome"
"1888","TC007918",0.088495575,0.028099174,0.057142857,"Autosome"
"1889","TC002841",0.088512241,0.047619048,0.050761421,"Autosome"
"1890","TC014512",0.088518843,0.022355976,0.053679654,"Autosome"
"1891","TC009168",0.088541667,0.091743119,0,"Autosome"
"1892","TC001208",0.088571429,0.044,0.05907173,"Autosome"
"1893","TC012653",0.088571429,0.054992764,0.083601286,"Autosome"
"1894","TC003023",0.088607595,0.055793991,0.123924269,"Autosome"
"1895","TC007141",0.088624339,0.014230272,0.05349345,"Autosome"
"1896","TC009570",0.088665448,0.024473534,0.05245023,"Autosome"
"1897","TC010715",0.088709677,0.045945946,0.053030303,"Autosome"
"1898","TC000268",0.088778055,0.028776978,0.051582141,"Autosome"
"1899","TC000332",0.088888889,0.096703297,0.089709763,"Autosome"
"1900","TC005101",0.088888889,0.097677447,0.203869048,"Autosome"
"1901","TC006772",0.088888889,0.037037037,0,"Autosome"
"1902","TC006799",0.088888889,0.093984962,0.146112601,"Autosome"
"1903","TC011137",0.088888889,0.031746032,0.05787037,"Autosome"
"1904","TC007143",0.088900308,0.021525503,0.052353506,"Autosome"
"1905","TC009908",0.088967972,0.034416826,0.142144638,"Autosome"
"1906","TC012667",0.088967972,0.066801619,0.052631579,"Autosome"
"1907","TC000418",0.088992974,0.040669857,0.102803738,"Autosome"
"1908","TC007335",0.0890625,0.021341463,0.065749236,"Autosome"
"1909","TC010177",0.0890625,0.029595016,0.03875969,"Autosome"
"1910","TC005474",0.08908686,0.033243486,0.066066066,"Autosome"
"1911","TC009076",0.089108911,0.03587444,0.073059361,"Autosome"
"1912","TC014599",0.089108911,0.081902246,0.058181818,"Autosome"
"1913","TC014969",0.089108911,0.077803204,0.118993135,"Autosome"
"1914","TC007390",0.08913649,0.030023095,0.07918552,"Autosome"
"1915","TC000187",0.089188052,0.061664954,0.057108626,"Autosome"
"1916","TC008758",0.089285714,0.038988409,0.069148936,"Autosome"
"1917","TC003791",0.089361702,0.030927835,0.098837209,"Autosome"
"1918","TC012395",0.089410273,0.037178786,0.051903114,"Autosome"
"1919","TC005709",0.089430894,0.032705649,0.050709939,"Autosome"
"1920","TC000657",0.089552239,0.038043478,0.040697674,"Autosome"
"1921","TC003832",0.089552239,0.099406528,0.116104869,"Autosome"
"1922","TC016378",0.089552239,0.049881235,0.082159624,"Autosome"
"1923","TC002746",0.089605735,0.07198748,0.065843621,"Autosome"
"1924","TC002729",0.089613035,0.040730337,0.072378139,"Autosome"
"1925","TC002776",0.089641434,0.058823529,0.054006969,"Autosome"
"1926","TC005028",0.089655172,0.08323058,0.087621697,"Autosome"
"1927","TC009304",0.08974359,0.029739777,0.053639847,"Autosome"
"1928","TC007899",0.089783282,0.053452116,0.097799511,"Autosome"
"1929","TC012649",0.089783282,0.042929293,0.050613497,"Autosome"
"1930","TC011778",0.089830509,0.035483871,0.052812859,"Autosome"
"1931","TC014737",0.08988764,0.069548872,0.117764471,"Autosome"
"1932","TC014067",0.089965398,0.070469799,0.102088167,"Autosome"
"1933","TC014846",0.089965398,0.076124568,0.160714286,"Autosome"
"1934","TC006416",0.09,0.031602709,0.060386473,"Autosome"
"1935","TC008158",0.09,0.020833333,0.034482759,"Autosome"
"1936","TC009569",0.09,0.026431718,0.101694915,"Autosome"
"1937","TC011747",0.09,0.025316456,0.048951049,"Autosome"
"1938","TC014813",0.09,0.052238806,0.053571429,"Autosome"
"1939","TC003075",0.090010977,0.032472325,0.060278207,"Autosome"
"1940","TC008208",0.090047393,0.096129838,0.113888889,"Autosome"
"1941","TC012511",0.090062112,0.04519774,0.064788732,"Autosome"
"1942","TC002105",0.09009009,0.138686131,0.135135135,"Autosome"
"1943","TC009761",0.090116279,0.005830904,0.048632219,"Autosome"
"1944","TC012618",0.090174966,0.029100529,0.066137566,"Autosome"
"1945","TC009276",0.090196078,0.04040404,0.073359073,"Autosome"
"1946","TC007294",0.090225564,0.011049724,0.049079755,"Autosome"
"1947","TC014567",0.090225564,0.066914498,0.071794872,"Autosome"
"1948","TC014796",0.090277778,0.111538462,0.113013699,"Autosome"
"1949","TC015924",0.090277778,0.109625668,0.055555556,"Autosome"
"1950","TC000699",0.090322581,0.038626609,0.052205221,"Autosome"
"1951","TC003471",0.090336135,0.028,0.050200803,"Autosome"
"1952","TC008557",0.090410959,0.029350105,0.060416667,"Autosome"
"1953","TC006696",0.090431125,0.04,0.069767442,"Autosome"
"1954","TC012021",0.090439277,0.033591731,0.025423729,"Autosome"
"1955","TC002566",0.090592335,0.032738095,0.04778157,"Autosome"
"1956","TC000547",0.090604027,0.043431053,0.073405536,"Autosome"
"1957","TC000894",0.090604027,0.013409962,0.044117647,"Autosome"
"1958","TC008360",0.090614887,0.022978723,0.044330776,"Autosome"
"1959","TC002118",0.090654206,0.024236984,0.072878229,"Autosome"
"1960","TC002673",0.090765588,0.020254034,0.052434457,"Autosome"
"1961","TC012485",0.090837283,0.111528822,0.111662531,"Autosome"
"1962","TC000062",0.090909091,0.104330709,0.166007905,"Autosome"
"1963","TC000498",0.090909091,0.070895522,0.116465864,"Autosome"
"1964","TC001502",0.090909091,0.070535714,0.107142857,"Autosome"
"1965","TC005911",0.090909091,0.076121795,0.145748988,"Autosome"
"1966","TC007715",0.090909091,0.093065693,0.184313726,"Autosome"
"1967","TC008493",0.090909091,0.120141343,0.160305344,"Autosome"
"1968","TC009054",0.090909091,0.079447323,0.10899654,"Autosome"
"1969","TC009579",0.090909091,0.073170732,0.136861314,"Autosome"
"1970","TC009763",0.090909091,0.022292994,0.083601286,"Autosome"
"1971","TC011243",0.090909091,0.106365159,0.131147541,"Autosome"
"1972","TC011722",0.090909091,0.117181884,0.149135447,"Autosome"
"1973","TC012263",0.090909091,0.048128342,0.048484849,"Autosome"
"1974","TC012436",0.090909091,0.081996435,0.148601399,"Autosome"
"1975","TC012450",0.090909091,0.100358423,0.13878327,"Autosome"
"1976","TC012461",0.090909091,0.037313433,0.054347826,"Autosome"
"1977","TC013533",0.090909091,0.035714286,0.08677686,"Autosome"
"1978","TC013546",0.090909091,0.12393888,0.197014925,"Autosome"
"1979","TC013854",0.090909091,0.019292605,0.094527363,"Autosome"
"1980","TC014164",0.090909091,0.044692737,0.11299435,"Autosome"
"1981","TC015474",0.090909091,0.081952118,0.124616956,"Autosome"
"1982","TC030201",0.090909091,0.115879828,0.148606811,"Autosome"
"1983","TC030236",0.090909091,0.124007937,0.180379747,"Autosome"
"1984","TC005857",0.09118312,0.027387387,0.074296435,"Autosome"
"1985","TC002892",0.091194969,0.081794195,0.102631579,"Autosome"
"1986","TC011853",0.091254753,0.048543689,0.094795539,"Autosome"
"1987","TC004487",0.091269841,0.05785124,0.091584158,"Autosome"
"1988","TC005502",0.091383812,0.048429319,0.109418283,"Autosome"
"1989","TC008864",0.09139785,0.032321254,0.070749736,"Autosome"
"1990","TC007897",0.091428571,0.065671642,0.083870968,"Autosome"
"1991","TC013237",0.091428571,0.082802548,0.017857143,"Autosome"
"1992","TC014377",0.091439689,0.019455253,0.034951456,"Autosome"
"1993","TC014369",0.091463415,0.100409836,0.116438356,"Autosome"
"1994","TC011765",0.091503268,0.006389776,0.044871795,"Autosome"
"1995","TC002808",0.091525424,0.030726257,0.076628353,"Autosome"
"1996","TC006060",0.091533181,0.029279279,0.070454546,"Autosome"
"1997","TC001009",0.091549296,0.048231511,0.061093248,"Autosome"
"1998","TC015528",0.091588785,0.075685904,0.068211068,"Autosome"
"1999","TC000252",0.091603053,0.135338346,0.134090909,"Autosome"
"2000","TC010514",0.091603053,0.061776062,0.070987654,"Autosome"
"2001","TC009533",0.091715976,0.016129032,0.04974271,"Autosome"
"2002","TC012865",0.091743119,0.070588235,0.046875,"Autosome"
"2003","TC006141",0.09178744,0.018018018,0.09178744,"Autosome"
"2004","TC004183",0.091836735,0.040650407,0.044247788,"Autosome"
"2005","TC008202",0.091836735,0.054298643,0.105134474,"Autosome"
"2006","TC012600",0.091898428,0.0242891,0.047223995,"Autosome"
"2007","TC009965",0.091911765,0.031879195,0.074912892,"Autosome"
"2008","TC012693",0.091954023,0.050228311,0.098214286,"Autosome"
"2009","TC008979",0.091988131,0.027472528,0.054054054,"Autosome"
"2010","TC014306",0.092009685,0.030448718,0.078095238,"Autosome"
"2011","TC001310",0.09202454,0.048969072,0.021943574,"Autosome"
"2012","TC007840",0.092093023,0.03713707,0.054718477,"Autosome"
"2013","TC002394",0.092105263,0.026490066,0.114973262,"Autosome"
"2014","TC007829",0.092105263,0.020618557,0.048109966,"Autosome"
"2015","TC014003",0.092150171,0,0.046875,"Autosome"
"2016","TC008858",0.092162554,0.020847344,0.045233125,"Autosome"
"2017","TC009274",0.092165899,0.056034483,0.114379085,"Autosome"
"2018","TC010599",0.092165899,0.071770335,0.103448276,"Autosome"
"2019","TC012685",0.092198582,0.052030457,0.084269663,"Autosome"
"2020","TC013043",0.092198582,0.044474394,0.106026786,"Autosome"
"2021","TC013966",0.09223301,0.010452962,0.043478261,"Autosome"
"2022","TC007402",0.092307692,0.037735849,0.023255814,"Autosome"
"2023","TC007432",0.092307692,0.071269488,0.123620309,"Autosome"
"2024","TC007461",0.092307692,0.034883721,0.046511628,"Autosome"
"2025","TC008537",0.092307692,0.047477745,0.046948357,"Autosome"
"2026","TC008996",0.092307692,0.028169014,0.056338028,"Autosome"
"2027","TC011979",0.092402464,0.02044293,0.041818182,"Autosome"
"2028","TC003611",0.092460882,0.025839793,0.070991432,"Autosome"
"2029","TC000961",0.092511013,0.034013605,0.054794521,"Autosome"
"2030","TC006433",0.09252669,0.009389671,0.054123711,"Autosome"
"2031","TC010316",0.09255079,0.01814059,0.036117382,"Autosome"
"2032","TC004462",0.092592593,0.041570439,0.081395349,"Autosome"
"2033","TC006606",0.092592593,0.04368932,0.054393305,"Autosome"
"2034","TC007778",0.092592593,0.045454546,0.111111111,"Autosome"
"2035","TC014997",0.092592593,0.045454546,0.04787234,"Autosome"
"2036","TC030110",0.092592593,0.091637011,0.149270483,"Autosome"
"2037","TC008212",0.09261577,0.032336298,0.072181671,"Autosome"
"2038","TC004911",0.092664093,0.016083255,0.060894386,"Autosome"
"2039","TC012080",0.092667204,0.021890547,0.040396342,"Autosome"
"2040","TC010731",0.092696629,0.052631579,0.054409006,"Autosome"
"2041","TC001467",0.092700527,0.020729685,0.049570756,"Autosome"
"2042","TC002312",0.09273743,0.011689692,0.046186896,"Autosome"
"2043","TC008708",0.092753623,0.023655914,0.044345898,"Autosome"
"2044","TC014994",0.092760181,0.08820922,0.129032258,"Autosome"
"2045","TC007015",0.092772384,0.010221465,0.071734475,"Autosome"
"2046","TC013094",0.0928,0.028538813,0.054651163,"Autosome"
"2047","TC003575",0.092827004,0.042105263,0.036679537,"Autosome"
"2048","TC009807",0.092827004,0.025500911,0.063339731,"Autosome"
"2049","TC007220",0.09287257,0.017374517,0.071290944,"Autosome"
"2050","TC013239",0.092896175,0.064171123,0.125412541,"Autosome"
"2051","TC009030",0.092920354,0.00530504,0.032697548,"Autosome"
"2052","TC003214",0.093023256,0.038461539,0.076923077,"Autosome"
"2053","TC011442",0.093023256,0.083783784,0.151724138,"Autosome"
"2054","TC011500",0.093023256,0.105839416,0.091988131,"Autosome"
"2055","TC013768",0.093023256,0.065088757,0.160278746,"Autosome"
"2056","TC013950",0.093023256,0.029668412,0.073529412,"Autosome"
"2057","TC015298",0.093023256,0.097744361,0.137931035,"Autosome"
"2058","TC016188",0.093023256,0.027368421,0.202020202,"Autosome"
"2059","TC030178",0.093023256,0.077380952,0.156321839,"Autosome"
"2060","TC008308",0.093071355,0.018556701,0.030832477,"Autosome"
"2061","TC014142",0.093125,0.028656716,0.053637485,"Autosome"
"2062","TC014256",0.093183779,0.043071161,0.082290664,"Autosome"
"2063","TC001114",0.093220339,0.066225166,0.091603053,"Autosome"
"2064","TC011107",0.093220339,0.120786517,0.07755102,"Autosome"
"2065","TC003785",0.093235832,0.020602219,0.049206349,"Autosome"
"2066","TC008866",0.093333333,0.027777778,0.035714286,"Autosome"
"2067","TC015263",0.093333333,0.074829932,0.106741573,"Autosome"
"2068","TC015454",0.093385214,0.023076923,0.053846154,"Autosome"
"2069","TC007637",0.093392071,0.034379671,0.05734767,"Autosome"
"2070","TC006891",0.093429158,0.064261556,0.085360649,"Autosome"
"2071","TC010581",0.093537415,0.05511811,0.079681275,"Autosome"
"2072","TC010990",0.093582888,0.028312571,0.06797235,"Autosome"
"2073","TC008621",0.093617021,0.068322981,0.12803532,"Autosome"
"2074","TC010641",0.093617021,0.08974359,0.068085106,"Autosome"
"2075","TC030589",0.093632959,0.031835206,0.058052435,"Autosome"
"2076","TC016063",0.093645485,0.061827957,0.066852368,"Autosome"
"2077","TC014447",0.093655589,0.032663317,0.0825,"Autosome"
"2078","TC007654",0.093658537,0.070826307,0.093778179,"Autosome"
"2079","TC002475",0.093726937,0.027046784,0.066030814,"Autosome"
"2080","TC000215",0.09375,0.07712766,0.067708333,"Autosome"
"2081","TC005325",0.09375,0.033898305,0.122807018,"Autosome"
"2082","TC005884",0.09375,0.089960887,0.177888612,"Autosome"
"2083","TC008894",0.09380863,0.040333797,0.067873303,"Autosome"
"2084","TC009241",0.093851133,0.070257611,0.123393316,"Autosome"
"2085","TC013065",0.093896714,0.06377551,0.109210526,"Autosome"
"2086","TC007509",0.093922652,0.011029412,0.042553192,"Autosome"
"2087","TC009866",0.093922652,0.032608696,0.040723982,"Autosome"
"2088","TC015926",0.093922652,0.043037975,0.073800738,"Autosome"
"2089","TC000829",0.09394314,0.046374368,0.076124568,"Autosome"
"2090","TC008345",0.093994778,0.004424779,0.03539823,"Autosome"
"2091","TC000713",0.094043887,0.02533532,0.062783661,"Autosome"
"2092","TC012938",0.094043887,0.082170543,0.076819407,"Autosome"
"2093","TC006478",0.094091904,0.034516765,0.041533546,"Autosome"
"2094","TC007254",0.094117647,0.070159027,0.105434783,"Autosome"
"2095","TC003507",0.094151213,0.014319809,0.063260341,"Autosome"
"2096","TC007657",0.094170404,0.02690583,0.053811659,"Autosome"
"2097","TC010600",0.094170404,0.045714286,0.062068966,"Autosome"
"2098","TC004843",0.094276094,0.002590674,0.10619469,"Autosome"
"2099","TC001149",0.094339623,0.041358937,0.08358209,"Autosome"
"2100","TC002192",0.094339623,0.030864198,0.050314465,"Autosome"
"2101","TC003776",0.094339623,0.074879227,0.1184573,"Autosome"
"2102","TC005422",0.094339623,0.12987013,0.054151625,"Autosome"
"2103","TC006609",0.094339623,0.068965517,0.125448029,"Autosome"
"2104","TC009947",0.094339623,0.07775378,0.137991266,"Autosome"
"2105","TC010236",0.094339623,0.096467391,0.187958884,"Autosome"
"2106","TC013855",0.094339623,0.077464789,0.068965517,"Autosome"
"2107","TC003553",0.094363521,0.022845275,0.050693703,"Autosome"
"2108","TC002516",0.094444444,0.012987013,0.086580087,"Autosome"
"2109","TC030706",0.094488189,0.04432133,0.072022161,"Autosome"
"2110","TC010729",0.094562648,0.028,0.01996008,"Autosome"
"2111","TC001217",0.094594595,0.069400631,0.056034483,"Autosome"
"2112","TC004899",0.094594595,0.034090909,0.057894737,"Autosome"
"2113","TC008053",0.094594595,0.048387097,0.081850534,"Autosome"
"2114","TC009134",0.094594595,0.056179775,0.050847458,"Autosome"
"2115","TC002594",0.094717669,0.023809524,0.072859745,"Autosome"
"2116","TC003189",0.094736842,0.024024024,0.058219178,"Autosome"
"2117","TC003760",0.094736842,0.006944444,0.013888889,"Autosome"
"2118","TC002974",0.09478673,0.051660517,0.048723898,"Autosome"
"2119","TC002864",0.094827586,0.018258427,0.039051604,"Autosome"
"2120","TC008104",0.09486166,0.072815534,0.069767442,"Autosome"
"2121","TC008141",0.094915254,0.023302264,0.065246338,"Autosome"
"2122","TC010893",0.094938519,0.035225619,0.082255561,"Autosome"
"2123","TC000421",0.094946401,0.034165572,0.051321929,"Autosome"
"2124","TC012447",0.094967533,0.040488923,0.051937985,"Autosome"
"2125","TC008831",0.095004897,0.078300455,0.129442452,"Autosome"
"2126","TC002846",0.095041322,0.037664783,0.105751392,"Autosome"
"2127","TC010233",0.095161807,0.022928994,0.090287667,"Autosome"
"2128","TC000777",0.095238095,0.003460208,0.079207921,"Autosome"
"2129","TC004302",0.095238095,0.091584158,0.111363636,"Autosome"
"2130","TC013282",0.095238095,0.016157989,0.081272085,"Autosome"
"2131","TC013951",0.095238095,0.091603053,0.061538462,"Autosome"
"2132","TC014614",0.095238095,0.048701299,0.075163399,"Autosome"
"2133","TC015494",0.095238095,0.046439629,0.057522124,"Autosome"
"2134","TC005715",0.095320624,0.052813853,0.074717637,"Autosome"
"2135","TC005691",0.095334686,0.020746888,0.050682261,"Autosome"
"2136","TC009413",0.095435685,0.042105263,0.089812332,"Autosome"
"2137","TC011025",0.095444686,0.0375,0.067073171,"Autosome"
"2138","TC001574",0.095454546,0.022371365,0.034168565,"Autosome"
"2139","TC003769",0.095541401,0.049382716,0.081481482,"Autosome"
"2140","TC013450",0.095541401,0.029490617,0.072192513,"Autosome"
"2141","TC008251",0.09556314,0.036423841,0.082781457,"Autosome"
"2142","TC000587",0.09561753,0.031879195,0.043551089,"Autosome"
"2143","TC003097",0.095666667,0.056030721,0.083819526,"Autosome"
"2144","TC009242",0.09569378,0.015151515,0.12437811,"Autosome"
"2145","TC001448",0.095706619,0.053688683,0.079840319,"Autosome"
"2146","TC003341",0.095717884,0.007407407,0.096059113,"Autosome"
"2147","TC004106",0.095744681,0.060686016,0.0796875,"Autosome"
